track_id,Title,artist_id,Popularity,album_id,Release_date,Explicit
3P4uUs9X0cPw7rf37NTndV,Children Of The Revolution,3dBVyJ7JuOMt4GE9607Qin,46,5Y4rJJmk9fz3F4FjuXTvLW,1972-09-08,False
4KqBoq7MoDJeVsvUHTjXCM,Sweet Pea,0QrowybipCKUDnq5y10PD2,67,7zAMTPQbo4MM4trmSpvsNo,2006-01-01,False
10igKaIKsSB6ZnWxPxPvKO,Nothing Else Matters,2ye2Wgw4gimLv2eAKyk1NB,0,6QdCohkHKNTVoaSx1ZzitH,1991-08-12,False
2YfSQPgeAkhNjFwm3qJbSx,Spieluhr,6wWVKhxIU2cEi0K81v7HvP,47,7ikuEzL6xeAgu6yT6YVLy7,2001-04-02,False
5AdtOyop2I7D6wt1ZP3p6s,Summer and Lightning,7jefIIksOi1EazgRTfW2Pk,43,3usnShwygMXVZB4IV5dwnU,1977,False
4HIKcEKSijQLW5YNLsdLzt,X,5eAWCfyUhZtHHtBdNk56l1,59,6jWde94ln40epKIQCd8XUh,2001-09-04,False
6sMFBGi63uil2HDqUEpCq3,Sweet Baby James,0vn7UBvSQECKJm2817Yf1P,34,38OACLXl1hgUnsuCUv13HC,1993-06-30,False
1lZJzhTAzXWgEY3RSw9cvx,Sweet Baby James,0vn7UBvSQECKJm2817Yf1P,48,2L4U4JjEADYaVltkvDrkCC,1976,False
6oI7lWaQ1jfjDduxYblGOo,Is This What You Wanted,5l8VQNuIg0turYE1VtM9zV,40,6LXadMatlf17dDrWzJO9eL,1974-08-11,False
2Z4UDFFs2kT5YS899suFz7,Third Degree - Remastered,2ODUxmFxJSyvGiimNhMHbO,35,1RcjOFCn7PDU8GZB97odnZ,1986-04-01,False
5OtbeQksu0wey8lWQ7fYgR,All Of My Heart,2s79xe5F6eUQkjwjww27Fh,48,1vkql5n4Vb9j5XG3yxOU66,1982-06-21,False
2aODUMrXCZ4DD7A1uqogn0,(How Will I Know) I'm Falling in Love Again,5W5bDNCqJ1jbCgTxDD0Cb3,22,2UUGvJBpRoOQFwDLtq8KCP,1974,False
1RwDsaft1szD0FO3DVEtaT,The Lost Art Of Keeping A Secret,4pejUc4iciQfgdX6OKulQn,51,05tJhGl52X4zGe0ySlcBk6,2000-06-06,False
6Dmrx1BOxZXTc2p3W8ezTh,I Can Never Go Home Anymore,1WvziZcLLYLoMMdmQx7qcN,40,76fF3MnSilSrvfW1fAWHAZ,1996-01-01,False
1n2UWMfzoM0iAvSESGn4aJ,Bad Boys,1JHzh1ETQTMoFb2CgncnTL,0,2jdTTnlMRfq0cWhz16FMD6,1981,False
4EiLHuUSKTlaGmdR17J2tc,Nearly Lost You,3Ukr3Ufjg8ygRJv7Ww887f,46,58BEJ01sL8wK5LV3TPyngC,1992-06-02,False
0L6NSRfUEZPbRcvaRa9JCo,My Brother Jake,2e53aHBQdCMKWqHDuyJsjC,37,0X2aTJL3Qwpnu6i4iuOcQe,1970-01-01,False
1UIZd9Xwvuv7aoYHTC4irP,Loud Love,5xUf6j4upBrXZPg6AI4MRK,37,4Q1HXCFg84PfQRZlPCA4SH,1989-01-01,False
3KiKpbpJp9QKuTZb9ocfJi,For Love,3ysp8GwsheDcBxP9q65lBg,53,5NSgxemDL3eSm79jFkqxuw,1992-01-27,False
2NGHDcAjb77sQhbIp6lFgq,Captured by the Moment,5xQKoGD7Ql92fWd1uWwKkf,31,0laWXQxeNNyr3N6waUu4tw,1984-04-01,False
66q8IX1czlTF7BUYZ7CNts,4 Leaf Clover,7IfculRW2WXyzNQ8djX8WX,47,3qr4pTBWEU1SVf01j6RAx3,1997-01-01,False
5APylRvEGGAegrESwuG3A0,Biggest Part of Me - Remastered Version,0J2Ej2rMQyqaUX3G6MUISw,42,1CB0IK8U51Tv4ynJYdKKXW,2002-06-18,False
6lRG2QFrSUHHu0ilDJEtN5,I Hang My Head and Cry,5ixB75BQR3ADoWQkcHQJTs,2,4Kz3ULRIN5Rxi5JFkLmUa9,1947-03-28,False
2KtRbxfn4BjegQCqLeCocu,Is It Like Today?,0THUMJMWUd5L8os9K6O4FE,47,534yKA6eUgPJwhRRY6dLXe,1993,False
0o995gJCGebaza0LWybToU,Doesn't Remind Me,2ziB7fzrXBoh1HUPS6sVFn,62,0HQhToIjonHnJRRPN4jeJU,2005-01-01,False
3DUqGdB411yCKRkjkUg5bW,I Can Move You (If You Let Me),5SMVzTJyKFJ7TUb46DglcH,20,2Jeqk2Yucfikj4mS6U1zg8,1974-07-03,False
2HuYj0YVL65hDEQe2cKwgg,In The Valley,0Xi59sEw38vRvwleSAVqoo,45,3kQpBS26lAj0A0VGl1snRl,1959,False
1Y5B1vvFDia8MtyM16UgnN,Ribbon In The Sky,7guDJrEfX3qb6FEbdPA5qi,54,2g9Ij40DD7aPaG4hwa8Uab,1982-05-04,False
5mokboUpvSxFY4vHmpCheF,Ribbon In The Sky,7guDJrEfX3qb6FEbdPA5qi,37,04giHQ9zptJUHUvtIyxL9Z,1999-11-23,False
5Xhqe9xu6bKRSqLj1mS1SB,If You Love Somebody Set Them Free,0Ty63ceoRnnJKVEYP0VQpk,56,17mrdCgqrWfqpJlaCNGCdF,1985-01-01,False
3fLDY9CxOLGwD06s3yW6ar,The Dayz Of Wayback,4EnEZVjo3w1cwcQYePccay,33,3OSID3YChn6nOjfUAlSXQZ,1991-05-28,True
42hDrA9GTkuvpxjLtAshct,Tired Of Sex,3jOstUTkEu2JkjvRdBA5Gu,51,3jWhmYMAWw5NvHTTeiQtfl,1996-09-24,False
6UuVONmxXwTKN1ISepuAoQ,Forget Her,3nnQpaTvKb5jCQabZefACI,62,7yQtjAjhtNi76KRu05XWFS,1994,False
4aD0RFy4Y6i8eToTXdizZZ,Mars,0S7Zur2g8YhqlzqtlYStli,26,1Da5exlBUnN4vxUInOxaKD,1992-10,False
1vbyyqt8cPI9L7B9ruCbPp,Completeness,2i1IdHG5w0wiSmJGoqAGlj,32,3FuJjgDLCnwRgnRLfjjGPV,1970-11-01,False
1Gv6f7m5ZNDcInxGA8PsLS,Superstar,1eEfMU2AhEo7XnKgL7c304,59,3Br6amYT7sC9y3uvHkfRDI,1971,False
1VRgs7pDXFcWARLa17HE9n,Lifeless Dead,0T7JQxpy1Li93vLNirbv0Z,41,1cqta2uSKVYdom7CRMGDwn,1995,False
43bvQNBz3LPzTxEgPSs9qQ,Key West Intermezzo (I Saw You First),3lPQ2Fk5JOwGWAF3ORFCqH,45,4tjyDKI7scRXN8DhGMmmCz,1996,False
6tedQ1ZmbygqhbdcfJL7Xb,Tick Tick Boom,4DToQR3aKrHQSSRzSz8Nzt,56,0kGG0cYU829iWwfpQFm6Ue,2007-01-01,False
0ePDsEDDIPZNpbwRUEXKoX,Talkin' World War III Blues,74ASZWbe4lXaubB36ztrGX,38,0o1uFxZ1VTviqvNaYkTJek,1963-05-27,False
0LHr9j0tIbobQVLgsorY4a,A Shark In Jets Clothing - Remastered 2001,4tpUmLEVLCGFr93o8hFFIB,23,54V45InMvJ6uVtRtO6h1Co,1976-12-01,False
0CbESIyx34Usxoy7emUEBd,All These Things I Hate (Revolve Around Me),7iWiAD5LLKyiox2grgfmUT,56,7zU9hmH9CKQ9Yf5SruqOLM,2006-02-14,False
5JVv3fPAwDHWW8wBUNtxlc,Crooked Piece of Time,0nJUwPwC9Ti4vvuJ0q3MfT,26,1fW0Oyx3p2kVzo2INfW7Lb,1978,False
1iubiHSsL6AvEXPFu25MF1,Time Will Show The Wiser,2LIdnZDzySb04oH40be1fR,23,0TBeoui5psoiy0w4RfkHz4,1968-06-01,False
0AzxeApPPCXi5eOluBprCm,La Fuerza del Destino,5BMgsAFg8rZQc3tqs5BB8G,0,5IL38XjAFliyeLvngPqB83,1998-03-30,False
0coun3H51Jlf7qyXrDbNPy,La Fuerza del Destino,5BMgsAFg8rZQc3tqs5BB8G,0,2LeO3SGVTZJBSkpIGbh5dz,1988,False
5t69lieKF4oKOtYUfWxiZj,La Fuerza del Destino,5BMgsAFg8rZQc3tqs5BB8G,0,2JBsEO5oMKpvXpMwSK04pU,1988-03-15,False
1BqnZOkYJbvYLOhN0qPJDm,Ma Baker,54R6Y0I7jGUCveDTtI21nb,65,4MOaqIKUdWuojXZYgOa7GM,1977,False
4HCiJerucxaMUFB6YIzsvV,The Devil Went Down to Georgia,12d4iIvTOk7JkI6ecvc3ca,15,4gjtwmWWKjI9p3dLUUfZEA,1990-09-01,False
383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,12d4iIvTOk7JkI6ecvc3ca,69,7H5LNy2PyN3VLUm5nnMZEc,1973,False
6gRACp2CvsIhc7hyw8CecQ,The Devil Went Down to Georgia,12d4iIvTOk7JkI6ecvc3ca,58,211gVLmc36aeE66qEHqN0a,1979,False
519ftMg4CeqfzIrYekrGta,The Devil Went Down to Georgia,12d4iIvTOk7JkI6ecvc3ca,30,0a0a2Z9oZrxyDIbd8CSIYz,1973,False
0XK3azZuLvHjHG3aHDAfHB,Head On,4rjlerN21ygkIhmUv55irs,44,1l7Kbql036cd9iWkYTjTAd,1989-10-09,False
2fzQJzCsURVzw4luzqZPcw,Tennessee Waltz,7heUyuJw3gZftFZRa1rV6M,32,37wOjBhzeA4FAHWk6z7FsM,1938,False
2dGJHomtLmGosT1v9neWJA,Flyin' High (In The Friendly Sky),3koiLjNrgRTNbOwViDipeA,0,1tIrtPivfbpXp1Fp9fdhsg,1971-05-21,False
3ls1xfWOUYAiUtMdcGzXNu,Flyin' High (In The Friendly Sky),3koiLjNrgRTNbOwViDipeA,0,3P9Pzn7O4Zsr3tsCSsx7Uk,1971-05-21,False
3w8eRp9mjGY48zpmIJ920R,Voto Latino,27Owkm4TGlMqb0BqaEt3PW,44,7h9NpO38NZFD8vcEHw4lkZ,1997-01-01,False
6xChOqrClteugb4RwSD1kS,Wanksta,3q7HBObVc0L8jNeTe5Gofh,47,353HFOqGHySp027oyr3aGs,2002-10-29,True
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,2tRsMl4eGxwoNabM08Dm4I,71,5bqtZRbUZUxUps8mrO9tGY,1980,False
6ueiMPMFcNAnhhwVrga61h,You Sure Love To Ball,3koiLjNrgRTNbOwViDipeA,0,3rDn7vWteVTxTbuLQXb6eC,1973-08-28,False
4hP5QCyKWJqB9YfjE3T2Ug,You Sure Love To Ball,3koiLjNrgRTNbOwViDipeA,0,6AmnVWOxXYucWxgidEgwhy,1973-08-28,False
0pBqW7bLA3soohExT1bU8g,Somewhere in My Heart,7sbwBqdkynNUDgiWU3TQ5J,0,1SUPpY4sx4B8c0rLyMhZc7,1987-11-01,False
7jYXoudEWfERVDFZHM8Nfw,Songs Of Yesterday,2e53aHBQdCMKWqHDuyJsjC,38,2yZXtlCUGjaOYBGc9qqeay,1969-10-01,False
2v32CGfALncxmdlF4JbKZ4,Lady Willpower,4asCC4oxQcDzFXhCth2SgQ,37,15Oqj9h8TSkGsoOKDKjsqA,1968,False
1wXUeV5w6MkRFwMZu060U9,Lady Willpower,4asCC4oxQcDzFXhCth2SgQ,47,6J4iMx3rWJ0lFmSPdI14Io,1968,False
3l0La6OOdycSjsDQ1uVJUb,Freedom,5lpH0xAS4fVfLkACg9DAuM,45,6ZJD7uT643TvniNyAk90bd,1986-11-25,False
02UFwtmJ0ogLQWMx43Okuh,Gimme Back My Bullets,4MVyzYMgTwdP7Z49wAZHx0,61,7nl7cH6KtKcKU7I2Hj2gAM,1976,False
50xeLNGKmskmYUSINhqvfa,Clumsy,3r17AfJCCUqC9Lf0OAc73G,61,3t8HFQNlwLBW7htwLvFfzA,2006-09-13,False
5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,0LcJLqbBmaGUft1e9Mm8HV,77,5fLOHW1UXr1cJrnXiU3FBt,1977,False
7bbZsVwZqWhZfo4SIlvpkc,Take A Chance On Me,0LcJLqbBmaGUft1e9Mm8HV,39,3fG66EBBPGC0yBhpXQs8l8,1994-01-01,False
4xQbuaCfYRD0cNLztYrRGm,Along About Daybreak,5CWbfANRpZbnxdstzcNg5H,4,2pFMceiLK1uzEo9uDYPp5l,1946,False
76gFDqnsl7dZvEABaH5qir,Indigo Eyes,7zeHJIIfNStVfxlbT72UwY,38,3jdfA9PCU4a1uNzmiCtvRm,1988,False
1vahbgf2hkAjBvYRtIo09F,Underwater Love,76aD5RR474u5LVtrYxBKkF,54,52g3C6ZdK60MAWsiGxAQz1,1997-08-25,False
2wjTeKKL2rpkJ3Dal45BUZ,Detour,4nZN9kln8toEzOifhWG2uF,19,2N4F5xwzFeVoJ5fF10Pv0P,1960-09-07,False
1uCqIhOePc6hDMG2ijk8sp,Little Miss Can't Be Wrong,2PSiyldxmJze7xiqbz658m,54,3jx5C8Z66FwdjNkqsSDBQh,1991,False
2eHj0klWkwRQuIrNlPpCPa,I'm Every Woman,6XpaIBNiVzIetEPCWDvAFP,61,7JVJlkNNobS0GSoy4tCS96,1992-11-17,False
28363Q9UoWSBKB2Zlp4HV4,Brown Eyes,7u1mqP3ykglpCB2c1p1p5I,14,01PXgTTUgkQyzVRKNHvwpp,1974,False
7zaZlzl0XhthNwH3GQcyZ0,Stranger Things Have Happened,7jy3rLJdDQY21OgRLCZ9sD,55,3ilXDEG0xiajK8AbqboeJz,2007-09-25,False
4QtH20cJGjVvIcBoliUvAV,Sally,47zz7sob9NUcODy0BTDvKx,43,3JcNnjMVSKiNpqhErZarW0,1984-07-16,False
6dgu706REjc2gXB3NGAgD3,Hold My Life,4WPY0N74T3KUja57xMQTZ3,24,1yO2d1lmmu0tkDf3trvOm7,1985-10-16,False
4hmjM2PqV9hZCsB6Z4bGOP,I Can't Control Myself,57xdnSVt4ahJCIXYLieQ25,30,1myVNI7Ucy8g9HudbJ8Vu2,1966-07-25,False
03ig8Asct95IIRVbEKvqmm,Funland at the Beach,30U8fYtiNpeA5KH6H87QUV,27,5cADwrInLLhrjsXSmEPE3E,1980-09-02,False
605ZHoLZx7PtQ8fXgvN10K,Legalize It,0oea1hwGMfUxZbLxJc1XUN,48,5Up8MjtHf71WW4vnVqyb1g,1976,False
73lYI49LhfsscO33ohrGN0,Legalize It,0oea1hwGMfUxZbLxJc1XUN,59,4ESdQfdgBr9yaYraKU0Vle,1976,False
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,3AA28KZvwAUcZuOKwyblJQ,79,2dIGnmEIy1WZIcZCFSj6i8,2010-03-03,False
5REt2kiJHspMMJI9ITq135,Heart's Done Time,7Ey4PD4MYsKc5I2dolUwbH,33,3XYqOJI1YlX40kJTdzFEzp,1987-01-01,False
1jRQM9vBtEvWqjGcET1Gaw,The French Inhaler,3mY9Ii0cL5SQxpOTAm8SHx,25,5wY8fZoi9eFh3WMjLcHFps,1976,False
5CcM19gH1zYf9NGt3qb7RM,I Don't Know Anybody Else,6tsRo8ErXzpHk3tQeH6GBW,44,6r4vIr4aUsK00mGHDiQkrl,1990,False
5FypLOLmX3qpjiZq8eUTTV,I Do (Cherish You),6V03b3Y36lolYP2orXn8mV,43,1W2z3DWELAxYAeRN7YvyFb,2002-05-07,False
0p5Bv16XNo5B7AdeKD0H0F,I Do (Cherish You),6V03b3Y36lolYP2orXn8mV,0,39FfOWdtZLLY1lMn2R3UIm,1998-01-01,False
0Bw6iiL5mYvq5I8VCaspqG,Goodnight Goodnight,04gDigrS5kc9YWfZHwBETP,41,29hJ8AFYZU98OzenrMr6iU,2007-01-01,False
2ogYCPCKE10ZHzckKBIF6d,Una donna per amico - Remastered,2caOYPej26UoQOyFnzXW3G,50,4lv019QQEhOBzJXBccGgjM,1978,False
0t14SBazS7XT6THh3rQ0ss,Long Way To Love (2023 Remaster),4FffNBBwp4PayIiCBeJFPQ,34,0lwhctdrhkHfiQI1Gg6eK9,1988-06-06,False
3UUOF28lDAlsU1BaiewR3f,Just A Touch,4KWTAlx2RvbpseOGMEmROg,25,5utjCgJfaqaOqfHGMzD9cB,1986-07-28,False
7nnzS7YkIvt7hzaT7rdcpy,Begin The Beguine,5V0MlUE1Bft0mbLlND7FJz,37,6nOxyYuddsKmHYRQccKSjM,1956-01-01,False
3F8I3E6JTdyBnhSLustaGS,Closet Chronicles,2hl0xAkS2AIRAu23TVMBG1,29,6oU298pdPTCQnMx1PYwyUA,1977,False
4YNh0ccitCOE0kwp7cKvPY,Scent of a Mule,5wbIWUzTPuTxTyG6ouQKqz,24,5desuSVmQddmKNvvU2ATcf,1994-03-08,False
5kNUT32bVoptcf1j88ldAU,Five Long Years,2gCsNOpiBaMNh20jQ5prf0,32,7IxnFL0kaVSqs9iy9qSqPj,1991,False
0hbWDY0Rvl5kcTvSNsilUA,Night Songs,7HL4id2U7FSDJtfKQHMgQx,50,6Af1uU7Di8q9oHyXpgvrmY,1986,False
5z5ao3FAaVwHk1g7xuOBcB,Bad Day,0EyuKHE1AeE9lWUF8mzKVp,49,1OmZcrLO7y9cL7pq8Ge0LL,2000-09-19,False
3RLYBBPf1Xy3cGZhkYpJEb,"Texas Bound and Flyin' (from the Motion Picture ""Smokey and the Bandit II"")",3kvy8do7n0qVqvlNFS4yOF,43,1FSyPmXxvwBwGtWf27pXQS,1980-09-01,False
4h5gVHou6IWzozLx0N6mpU,My Old Flame,32LHRiof0sa4taYew9i3Fa,11,79co4mGqrQdDK93j5ZuqH2,1955-01-01,False
3Kf5L7zIhbrj1S5BPCodX8,Am I Losin',4MVyzYMgTwdP7Z49wAZHx0,42,6SIQDipZD7xtkwnlS5FvQx,1975,False
55olQ7OfUOb26uMdm7di0Z,Ain't Quite Right,5W0GCoUUwU3SF6qpJanlug,24,6g17HtZpnFY4MBWJASLDNW,1978-01-01,False
1WQVOt3KHGxE9ZB0b1TZy4,Loving You,43ZHCT0cAZBISjO8DG9PnE,34,0C3t1htEDTFKcg7F2rNbek,1958-03-21,False
6scUEism6pBnY0IXYr8fw3,The Swimming Song,3loACRmkzdtOMNJEaB6j8L,54,1AG8ibJ2nQF7iEMpu84LSM,1973,False
0s6nSlMtQrbtIlKKWPlXSK,Call My Name,1Ha0Fz4i0d4gu5fZbhBCtH,32,7JY3cUwV1QB3yf5q4eizYV,1982-11-01,False
4POz7qlot977ugG2Rs5aFb,Soolaimon,7mEIug7XUlQHikrFxjTWes,45,0WGnkp386fyXfTvKwTIVRO,1970,False
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,3IYUhFvPQItj6xySrBmZkd,83,0i9mOB6mPGqwVvtJEXiwPG,1969-08-03,False
3CPdkxhsc6DpBAL8xUAATB,Bad Moon Rising,3IYUhFvPQItj6xySrBmZkd,19,5QTuGhli0RWcjH1J9QIUgi,1984-01-01,False
6485cn8SoHq6qPdmeQcw4x,Let Me Take You Home Tonight,29kkCKKGXheHuoO829FxWK,51,2QLp07RO6anZHmtcKTEvSC,1976,False
0IdvHt6FJ6QQSjhVqPsthN,Puss 'n Boots,3QP0XPDwbvGivqDAaJ5f5G,30,0PK2gJOIwkUOF9eCXpA3Ak,1983,False
4sr4NdrPfds9Qfors9UkiO,Solid,2EURsXo9qlt1aMWlviGCRi,55,3nNWO9HUzi1xmWdd8779Uo,1984-01-01,False
1f2D1s2z1H8d4GDmVwySXL,Somebody Loves Me,1Mxqyy3pSjf8kZZL4QVxS0,18,4U7vkvL15SPDsCXeeT9lcZ,1943,False
3WBRoMyO2huOjKnrq0PaTX,Bonin' In the Boneyard,2X3pNc13eRGofTO9Yt3sMi,34,5A34elKkckMgG5Y4tMAi2H,1985,False
5J4e1T4aqU6aS8g5IjceIr,For the Good Times,5sAg1HZePcFfhrs0G8A8OP,33,6KJrpAaoqXM9FYWJEM76LV,1954,False
6b42V0AvjyRhGXsCod2nQe,For The Good Times,5sAg1HZePcFfhrs0G8A8OP,16,4qBsJSAQvZ7CYjWZ3Xplsm,1956,False
1XuwkiH87JdwKw3UlJY07E,For the Good Times,5sAg1HZePcFfhrs0G8A8OP,38,2YOYGLsiPp5ktNAjV0uR5A,1970,False
2aCqeD8sJNjZ28qdhKLRdl,Jerusalem,73CZu9benZbhuQwq2NDuWL,32,2XzNawg7aHIT2hOAZXWQk5,1997-03-04,False
5EimBXIpSxuVaGXz6m5Tif,Chain Of Fools,5IOstYUATS0EQ77A1DG7gy,29,15VteSMAdPG2qsAe127RXh,1990-01-01,False
2F6FfZ4w8z3eJpSxPotVO5,Falling Away from Me,3RNrq3jvMZxD9ZyoOZbQOD,73,5U0pevIOTrPoDsN8YsBCBh,1999-11-09,True
78v3iTANj3QDYYItNqTnFI,The Futurist,47yawJswuSfSvizYhItoOP,13,3oTCndWhQXAVamCstBOIsd,2007-08-18,False
6IGvaQ4aFBjy66TdUurIiA,Donde Estas Corazon,0EmeFodog0BfCgMzAIvKQp,65,3HLngzP9wVd8p3SMDQgyd9,1995-10-06,False
55eI3nJGwj6arcOkJLJPuV,The Look Of Love,35y7CZMg7jbG8Q96JY7dyC,39,6b4gXrNXjFripLovsWirHz,1967,False
0yk2EFU25dtsa4owrgdXFy,Fish Ain't Bitin',6Dpx8fRtNa9CEORHIiBQTG,30,1Q1RaEfVQGwBXfklrKNFHS,1973-01-01,False
0Q3YxRlzru7yKT0Rwjv5xM,First Episode At Hienton,3PhoLpVuITZKcymswpck5b,27,69P9Ro0W286yLFgYwrGVN0,1970-04-10,False
4nzyOwogJuWn1s6QuGFZ6w,My Name Is Jonas,3jOstUTkEu2JkjvRdBA5Gu,62,1xpGyKyV26uPstk1Elgp9Q,1994-05-10,False
6AIuLQfaPejI7gxodUbUBf,Melody Lee,6VeL8VhaMjHTPc5uovFl3h,0,2sLM0RQdMf8bBGOetQIb4F,1979-01-01,False
7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,4xXCRXOfQKQ2gjWxNhNzYW,73,3fB2z5YtmKvSCu77Z3nTnW,1980-02-25,False
6Nq8YtPAHuL1outooeiFde,All Out of Love,4xXCRXOfQKQ2gjWxNhNzYW,58,5PXeBHFjvr8EykHfFxJMje,2003-05-29,False
4g5ucHrtIEM4LrIbrLo8Oz,Octavo Día,0EmeFodog0BfCgMzAIvKQp,57,5hcKSTqKOLuzJgYIQileAe,1998-09-29,False
0uhYgQQ6WX9rCONnum7Fmw,I Know,3g2kUQ6tHLLbmkV7T4GPtL,60,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,False
1jxLIULmrDG8RvXFSDG9YZ,Big Iron,0Xi59sEw38vRvwleSAVqoo,40,4qbCscFZUKcUSTj1Pb2YSl,1976,False
7Dc8oL7FkX1VPPrfl4NbBf,Big Iron,0Xi59sEw38vRvwleSAVqoo,15,4gjtwmWWKjI9p3dLUUfZEA,1990-09-01,False
4pupiOjh6MWxPUTIroVaJy,Dime Que Me Quieres (Bring A Little Lovin),7slfeZO9LsJbWgpkIoXBUJ,52,2RUhYJK4Ho2uDNhyZSJsOg,1991-11-26,False
2iVtt0mYIL26IGAgRkhHT5,High,7bu3H8JO7d0UbMoVzbo70s,48,3x1CmNdXWU0DzpTZXFFRZu,1992-04-21,False
1hqLBaL9wBlABxrq3FdwwA,Perdido en Mi Habitación,5BMgsAFg8rZQc3tqs5BB8G,0,7K1Hg5vLSW39vWYquAXmMm,1982,False
7crfNAO4GyRTavvU8bwrCt,Long Haired Country Boy,6UpFUXmXvDV7Qj1SPymamh,38,0a0a2Z9oZrxyDIbd8CSIYz,1973,False
0seTertVGvHrEJu7hlIWRq,Take It Or Leave It,0epOFNiUfyON9EYx7Tpr6V,48,2k8KgmDp9oHrmu0MIj4XDE,2001-07-30,False
7mcRAPSkGRRD5pvrzhhL7V,April Fools,7nwUJBm0HE4ZxD3f5cy5ok,23,0k5C3Z7w7uQpyGFQEzl7yB,1972-01-24,False
5qlAktQ7eUDu4QnPChf406,C'est beau la vie,4GAdDePOvBsOl3n3nVHWpt,46,4uQKF8qtVYUxWj7qAQvZSR,1963,False
2TE9RhLZDNlW6LOAGztY13,School Days,3loACRmkzdtOMNJEaB6j8L,27,0utG0I2RT6FG5P6CCn1KUA,1970,False
2Knlcf82LF6hp6Bf0gldtN,3x5,0hEurMDQu99nJRq8pTxO14,46,3yHOaiXecTJVUdn7mApZ48,2001-08-16,False
6zZHAt7RouR9KvZj7Oaa1Z,This Is It,0hItVPjwJLVZrFqOyIsxPf,12,4pBqyTxz1T2ubymulwLavS,1958-11-03,False
3xXdvIk3cI9BVjpKixwLKd,Welcome To Hell,5fwaejlOHVBAw1KhIPPaQe,0,5oxowPycWCoLyE5nf0ZGmX,1981-01-01,False
7IiWdCebKD9AhpHhqzqhBN,White Christmas,391oLRVmoTkumiN79HkTWu,19,2kzkwgOFAtRsDsas5Hi0Qu,1963,False
5ZIU2kT1wNjQNclQeVCz5O,Modern Day Cowboy,0dgnITyIAN4NrmUVisvxHU,55,1VctZj1UuAgfqtnDcTlzGI,1986-01-01,False
7FuRjlwyTY9uTAUgGpZtJU,Jump Jive An' Wail,7HQH1SJokcVMdstilKJ2S8,46,4st9EfeMOnXoxkIPS0fik4,1998-01-01,False
3IGAJam8XPmbBjCAvpCW8N,Secret O' Life,0vn7UBvSQECKJm2817Yf1P,43,0Pbc9Jq12a47mQ1z9yIuhn,1977,False
7y5M33lBNov419a2dwRiqy,Secret O' Life,0vn7UBvSQECKJm2817Yf1P,35,7fNCStUd7WYRLavfWfsuno,2000-10-31,False
6pRPoKyrZ2VNlgpvU6wwNB,Blackbird,4DWX7u8BV0vZIQSpJQQDWU,48,21lOBQT94kjWSiYQbpm3RG,2007-01-01,False
0Yk6Xgk1Do6fAJWydT1dI6,State Of The World,4qwGe91Bz9K2T8jXTZ815W,31,4OD3LU6001esAtFshDX46M,1989-09-19,False
1fcyfC1KLSWVCIvALR5AxS,Indians,3JysSUOyfVs1UQ0UaESheP,52,4Y2jEzU70sLpTCMCl6JE0t,1987-03,False
76ajwhzTiuwL2RcHyIVSiK,The Score (feat. Diamond D),2WKdxPFRD7IqZvlIAvhMgY,46,18XFe4CPBgVezXkxZP6rTb,1996-02-13,True
3NvlurGsg6RgPlgY2VVfl9,Web in Front,0pNaVvqSvldpJl7pHpNoM9,0,49BM6MWu4LbkGtCqLYEy6N,1993-11-23,False
5Y67sAjZpir4N0PTBsIogb,You're the Love,6jdObwsrIjSRnBbMw6lPBj,41,7DnYwuOkSK6qoZmfzx5erL,1978,False
46dGFTD918NMz1IP1rPJXO,Radio Free Europe,4KWTAlx2RvbpseOGMEmROg,46,4Mw9Gcu1LT7JaipXdwrq1Q,1983-01-01,False
33tV83y7NmEVmVwlnOSQBu,Radio Free Europe,4KWTAlx2RvbpseOGMEmROg,30,6N5Dxm9bMAsRah2tLX2AmK,1983-04-12,False
4zCoLO4VSNcqefmmVNPUMp,Radio Free Europe,4KWTAlx2RvbpseOGMEmROg,26,28P1bPGxr7aJ0Vx3qCm2jH,1988-10-17,False
3Jc4L4fKuoyDpe9b17Soi2,Solo En Tí (Only You),7qG3b048QCHVRO5Pv1T5lw,56,3jSHDDkwNvjOeui59fI6PQ,1997-01-21,False
7xRNsqOQOgWbHV1nbXnfXN,Boom Boom Pow,1yxSLGMDHlW21z4YXirZDS,0,36fdxiOzdlmsrHgGcfvqUJ,2009-01-01,True
0hbVxUVb1APB9ESQzXXhFK,When The Night Comes Falling From The Sky,3d2hJTVTwo08F9b0ZFQukJ,46,3o3sdQI1IpibBqoBIWyBnF,1989-06-19,False
3PwdqBR8RQ4ozfhBOYtxoi,On My Mind,13ccXrK7AmXb4TddMkE7jy,24,0fcIVkoXdoMADxdq7Rbh1r,1982-11-01,False
2CG9mGkKC6IQE5lEjDioEi,Just Kickin' It,5z2cHsOmmmWcAPNG1oEhw0,56,6JtogZdgh6aCgfMjCi40FN,1993-10-12,True
